,NAME_1,NAME_2,Average_Accessibility _poi_count_C1,Average_Accessibility _poi_count_C2,Average_Accessibility _poi_count_C3
417,Georgia,Coffee,108.315852,477.04482,156.9236236
418,Georgia,Colquitt,0.0,0.0,0.0
419,Georgia,Columbia,310.7483361,1760.699471,439.5459104
420,Georgia,Cook,0.0,0.0,0.0
421,Georgia,Coweta,195.6790997,1103.186033,285.4016533
422,Georgia,Crawford,0.0,0.0,0.0
423,Georgia,Crisp,1568.591355,7686.761982,2413.930241
424,Georgia,Dade,608.9145713,295.1434115,160.3748088
425,Georgia,Dawson,1315.47208,7844.022418,1714.119021
426,Georgia,Decatur,123.6676273,621.0369879,186.0210602
427,Georgia,DeKalb,650.8500359,4021.228724,956.1218504
428,Georgia,Dodge,0.0,0.0,0.0
429,Georgia,Dooly,0.0,0.0,0.0
430,Georgia,Dougherty,397.1132978,2047.777212,583.3955258
431,Georgia,Douglas,594.2598511,3453.956502,843.015753
432,Georgia,Early,0.0,0.0,0.0
433,Georgia,Echols,0.0,0.0,0.0
434,Georgia,Effingham,59.21001371,0.0,98.78979211
435,Georgia,Elbert,155.9701232,702.5439864,242.4352373
436,Georgia,Emanuel,0.0,0.0,0.0
437,Georgia,Evans,0.0,0.0,0.0
438,Georgia,Fannin,285.2776594,1372.848818,449.1388137
439,Georgia,Fayette,881.583807,4952.810595,1229.862847
440,Georgia,Floyd,77.84836524,355.0793611,118.4352631
441,Georgia,Forsyth,431.6580421,2929.293046,607.4976194
442,Georgia,Franklin,227.8984163,1063.872466,352.6408319
443,Georgia,Fulton,1106.022104,7366.524044,1646.829648
444,Georgia,Gilmer,104.5634764,603.959573,162.927115
445,Georgia,Glascock,0.0,0.0,0.0
446,Georgia,Glynn,1041.660087,5380.004517,1499.428768
447,Georgia,Gordon,796.058349,4235.825951,1185.601733
448,Georgia,Grady,173.7952827,777.7697907,262.8775126
449,Georgia,Greene,680.3345669,2449.514725,1122.505644
450,Georgia,Gwinnett,522.2959234,3680.759252,714.7171625
451,Georgia,Habersham,345.5533885,1537.294073,521.9387075
452,Georgia,Hall,431.0040655,2395.261959,642.8028374
453,Georgia,Hancock,0.0,0.0,0.0
454,Georgia,Haralson,150.9954805,669.847358,228.9221657
455,Georgia,Harris,20.53964988,89.58483783,38.22517316
456,Georgia,Hart,0.0,0.0,0.0
457,Georgia,Heard,0.0,0.0,0.0
458,Georgia,Henry,425.6691725,2391.241092,615.7689954
459,Georgia,Houston,466.7069897,2247.803952,708.0208181
460,Georgia,Irwin,0.0,0.0,0.0
461,Georgia,Jackson,659.0325383,3492.65374,947.3256046
462,Georgia,Jasper,0.0,0.0,0.0
463,Georgia,Jeff Davis,0.0,0.0,0.0
464,Georgia,Jefferson,139.8739421,0.0,0.0
465,Georgia,Jenkins,1441.806557,4472.787101,3081.924906
466,Georgia,Johnson,0.0,0.0,0.0
467,Georgia,Jones,713.5918484,2786.01299,1205.983553
468,Georgia,Lamar,0.0,0.0,0.0
469,Georgia,Lanier,0.0,0.0,0.0
470,Georgia,Laurens,709.9919975,2814.648594,1097.917327
471,Georgia,Lee,1080.002758,6021.456517,1556.54207
472,Georgia,Liberty,1222.884175,3993.163126,1893.382461
473,Georgia,Lincoln,0.0,0.0,0.0
474,Georgia,Long,0.0,0.0,0.0
475,Georgia,Lowndes,613.5902424,2924.898806,951.0231607
476,Georgia,Lumpkin,577.9467409,3193.564985,710.783964
477,Georgia,Macon,0.0,0.0,0.0
478,Georgia,Madison,36.88976652,169.0316563,57.41648588
479,Georgia,Marion,0.0,0.0,0.0
480,Georgia,McDuffie,177.6306854,827.7798436,112.8811827
481,Georgia,McIntosh,299.2160973,1179.195597,576.2973897
482,Georgia,Meriwether,0.0,0.0,0.0
483,Georgia,Miller,0.0,0.0,0.0
484,Georgia,Mitchell,45.63677137,228.2556115,65.60789672
485,Georgia,Monroe,698.9250484,2815.46566,1188.710467
486,Georgia,Montgomery,0.0,0.0,0.0
487,Georgia,Morgan,347.1356373,1505.513133,582.0824179
488,Georgia,Murray,6.271896674,0.0,9.317135762
489,Georgia,Muscogee,469.7602489,2396.185398,772.8188323
490,Georgia,Newton,644.6503376,3768.764241,947.2960115
491,Georgia,Oconee,432.0505978,2289.107737,652.4891778
492,Georgia,Oglethorpe,547.5077345,612.640213,1009.334505
493,Georgia,Paulding,123.794191,660.90769,184.874157
494,Georgia,Peach,1397.566874,5826.686798,2364.591818
495,Georgia,Pickens,399.5965879,2154.891159,593.6189246
496,Georgia,Pierce,0.0,0.0,0.0
497,Georgia,Pike,186.3046463,838.7729526,299.9704861
498,Georgia,Polk,373.3973978,1585.37939,581.169285
499,Georgia,Pulaski,405.1493942,1948.768623,703.5265519
500,Georgia,Putnam,51.63579605,281.0443444,84.22554923
501,Georgia,Quitman,1547.893063,5293.938149,2808.96077
502,Georgia,Rabun,1098.733762,3378.478387,1320.523412
503,Georgia,Randolph,704.5382864,2239.42548,1297.322162
504,Georgia,Richmond,387.8162537,1942.744278,587.2928305
505,Georgia,Rockdale,157.5784805,861.5806051,229.2750954
506,Georgia,Schley,0.0,0.0,0.0
507,Georgia,Screven,0.0,0.0,0.0
508,Georgia,Seminole,190.0926565,842.5650007,309.1833997
509,Georgia,Spalding,144.4545081,629.5177416,221.9990025
510,Georgia,Stephens,341.3648082,1506.54945,530.216815
511,Georgia,Stewart,842.8685051,2672.454368,1744.825673
512,Georgia,Sumter,181.0676076,817.6443523,282.4499659
513,Georgia,Talbot,0.0,0.0,0.0
514,Georgia,Taliaferro,1455.475008,4111.717045,3654.859463
515,Georgia,Tattnall,440.4421679,1726.1997,724.398688
516,Georgia,Taylor,1339.671003,5177.091432,2273.155061
517,Georgia,Telfair,209.0240287,759.2495969,335.1782782
518,Georgia,Terrell,0.0,0.0,0.0
519,Georgia,Thomas,76.55084425,387.459073,114.7573684
520,Georgia,Tift,1397.369651,6755.331003,2076.673601
521,Georgia,Toombs,303.3373676,1407.253308,468.5921611
522,Georgia,Towns,481.4866291,2030.447079,721.022866
523,Georgia,Treutlen,0.0,0.0,0.0
524,Georgia,Troup,596.3899316,2384.599919,899.1132716
525,Georgia,Turner,1188.952231,4395.404298,1823.782469
526,Georgia,Twiggs,0.0,0.0,0.0
527,Georgia,Union,338.9486277,1876.882531,525.7523184
528,Georgia,Upson,0.0,0.0,0.0
529,Georgia,Walker,135.7392342,593.4812629,204.8538784
530,Georgia,Walton,195.0704152,1107.353645,278.1391796
531,Georgia,Ware,169.1712128,792.0747687,255.6630839
532,Georgia,Warren,0.0,0.0,0.0
533,Georgia,Washington,425.1449117,1418.856971,723.9659179
534,Georgia,Wayne,323.0394142,543.0599744,483.3424902
535,Georgia,Webster,0.0,0.0,0.0
536,Georgia,Wheeler,0.0,0.0,0.0
537,Georgia,White,983.6346206,5159.529315,1527.828566
538,Georgia,Whitfield,263.1309997,1421.28309,366.3727781
539,Georgia,Wilcox,0.0,0.0,0.0
540,Georgia,Wilkes,0.0,0.0,0.0
541,Georgia,Wilkinson,0.0,0.0,0.0
542,Georgia,Worth,223.11959,926.8044661,344.8985631
543,Hawaii,Hawaii,708.3306973,4428.927483,1146.746359
544,Hawaii,Honolulu,703.855405,4092.162495,1103.802429
545,Hawaii,Kalawao,0.0,0.0,0.0
546,Hawaii,Kauai,877.1089259,6150.646261,1431.52769
547,Hawaii,Maui,836.149058,6457.97864,1332.834857
548,Idaho,Ada,508.5125325,2905.744209,739.1368365
549,Idaho,Adams,0.0,0.0,0.0
550,Idaho,Bannock,220.6643431,954.0455813,308.34677
551,Idaho,Bear Lake,0.0,0.0,0.0
552,Idaho,Benewah,0.0,0.0,0.0
553,Idaho,Bingham,0.0,0.0,0.0
554,Idaho,Blaine,600.0051689,4171.612885,921.1413626
555,Idaho,Boise,0.0,0.0,0.0
556,Idaho,Bonner,408.0998057,2544.092772,629.5338417
557,Idaho,Bonneville,366.5353634,1727.093888,503.1428898
558,Idaho,Boundary,182.5343612,866.6117441,278.4608542
559,Idaho,Butte,625.5523017,2319.553149,1397.677721
560,Idaho,Camas,0.0,0.0,0.0
561,Idaho,Canyon,281.0799571,1530.360335,404.6973261
562,Idaho,Caribou,328.5548677,1371.032518,535.4563187
563,Idaho,Cassia,765.3075098,3908.641581,1147.946624
564,Idaho,Clark,0.0,0.0,0.0
565,Idaho,Clearwater,0.0,0.0,0.0
566,Idaho,Custer,0.0,0.0,0.0
567,Idaho,Elmore,359.0164855,1675.688938,620.5325124
568,Idaho,Franklin,0.0,0.0,0.0
569,Idaho,Fremont,902.4967572,4337.714914,1133.263006
570,Idaho,Gem,0.0,0.0,0.0
571,Idaho,Gooding,58.02457125,287.468147,99.0599612
572,Idaho,Idaho,603.6952501,2381.637003,1104.213514
573,Idaho,Jefferson,0.0,0.0,0.0
574,Idaho,Jerome,798.3690193,5407.553695,1136.833003
575,Idaho,Kootenai,230.2939669,1467.474723,335.551675
576,Idaho,Latah,136.4538403,645.5263765,222.7709841
577,Idaho,Lemhi,41.67048979,204.704772,66.8366497
578,Idaho,Lewis,0.0,0.0,0.0
579,Idaho,Lincoln,0.0,0.0,0.0
580,Idaho,Madison,182.3068114,1082.983492,282.4415351
581,Idaho,Minidoka,743.1525879,4120.257922,1110.339722
582,Idaho,Nez Perce,56.89989783,302.6116266,82.91939029
583,Idaho,Oneida,0.0,0.0,0.0
584,Idaho,Owyhee,0.0,0.0,0.0
585,Idaho,Payette,429.837284,1374.121092,628.7556054
586,Idaho,Power,68.83824628,322.063848,118.7505116
587,Idaho,Shoshone,377.8386136,1594.34783,716.4212597
588,Idaho,Teton,244.6317197,682.487304,396.4076455
589,Idaho,Twin Falls,404.8156596,2354.948864,579.6506002
590,Idaho,Valley,449.0413801,2439.742153,832.1796517
591,Idaho,Washington,97.65359118,470.4382372,160.841209
592,Illinois,Adams,240.5656125,1399.631493,369.8164551
593,Illinois,Alexander,25.4368995,27.47891306,55.82324229
594,Illinois,Bond,0.0,0.0,0.0
595,Illinois,Boone,443.482842,2430.329204,663.7810618
596,Illinois,Brown,0.0,0.0,0.0
597,Illinois,Bureau,158.7784386,675.1233505,265.6223239
598,Illinois,Calhoun,0.0,0.0,0.0
599,Illinois,Carroll,202.1465528,992.3757264,342.7246299
600,Illinois,Cass,0.0,0.0,0.0
601,Illinois,Champaign,692.1496378,3558.403047,1126.606131
602,Illinois,Christian,0.0,0.0,0.0
603,Illinois,Clark,80.66046937,361.1186818,128.8788233
604,Illinois,Clay,0.0,0.0,0.0
605,Illinois,Clinton,107.7886477,576.1676181,171.983154
606,Illinois,Coles,432.6635298,2104.909465,678.2046981
607,Illinois,Cook,374.0044909,2233.155167,569.6501148
608,Illinois,Crawford,0.0,0.0,0.0
609,Illinois,Cumberland,0.0,0.0,0.0
610,Illinois,De Kalb,453.6363006,2297.729111,752.7985084
611,Illinois,De Witt,256.5673908,1197.412375,472.0814216
612,Illinois,Douglas,69.94829908,341.2595397,105.5566285
613,Illinois,Dupage,414.5885316,2731.290755,580.1186235
614,Illinois,Edgar,0.0,0.0,0.0
615,Illinois,Edwards,0.0,0.0,0.0
616,Illinois,Effingham,459.6934644,2359.818793,675.6253426
617,Illinois,Fayette,381.4107518,1508.672125,631.1252499
618,Illinois,Ford,0.0,0.0,0.0
619,Illinois,Franklin,167.7167756,724.549796,272.1796465
620,Illinois,Fulton,49.16021137,198.6402613,89.11386641
621,Illinois,Gallatin,0.0,0.0,0.0
622,Illinois,Greene,0.0,0.0,0.0
623,Illinois,Grundy,0.0,0.0,0.0
624,Illinois,Hamilton,0.0,0.0,0.0
625,Illinois,Hancock,0.543294753,0.0,0.999879809
626,Illinois,Hardin,704.0710303,0.0,1420.603495
627,Illinois,Henderson,312.4093859,1204.420371,563.2981635
628,Illinois,Henry,268.9779144,1304.798863,434.803984
629,Illinois,Iroquois,261.5870589,1148.816735,449.4993355
630,Illinois,Jackson,160.1441321,767.8851419,298.7703168
631,Illinois,Jasper,0.0,0.0,0.0
632,Illinois,Jefferson,799.5896742,3705.94079,1204.249088
633,Illinois,Jersey,192.8507097,1131.500582,312.903724
634,Illinois,Jo Daviess,597.7623682,1893.640724,814.9648213
635,Illinois,Johnson,0.0,0.0,0.0
636,Illinois,Kane,287.906136,1788.425334,413.2157418
637,Illinois,Kankakee,463.8800002,2165.389364,728.2258979
638,Illinois,Kendall,272.1633797,1724.569222,416.8864606
639,Illinois,Knox,141.8631346,649.9175353,236.2862756
640,Illinois,La Salle,473.9761066,2450.959868,760.2919497
641,Illinois,Lake,414.449498,2606.829149,599.892903
642,Illinois,Lake Michigan,436.9532507,2487.468802,864.9464676
643,Illinois,Lawrence,0.298406404,1.15587205,0.49398418
644,Illinois,Lee,109.0335548,565.8866842,180.5148704
645,Illinois,Livingston,500.2944611,2333.53633,878.2437463
646,Illinois,Logan,209.0064413,1004.601935,347.4883685
647,Illinois,Macon,73.25489086,390.1030258,113.8524426
648,Illinois,Macoupin,36.26125764,166.6261147,59.08582702
649,Illinois,Madison,441.7299364,2034.526682,726.5037472
650,Illinois,Marion,640.0898769,2893.874882,997.6144225
651,Illinois,Marshall,142.1798908,582.4778425,245.0802416
652,Illinois,Mason,0.0,0.0,0.0
653,Illinois,Massac,0.0,0.0,0.0
654,Illinois,McDonough,17.23314775,71.18067662,31.66530817
655,Illinois,McHenry,170.5429579,988.5467056,251.1271911
656,Illinois,McLean,721.4373656,3839.574441,1227.138395
657,Illinois,Menard,0.0,0.0,0.0
658,Illinois,Mercer,0.0,0.0,0.0
659,Illinois,Monroe,0.0,0.0,0.0
660,Illinois,Montgomery,68.3210693,330.901695,110.6168585
661,Illinois,Morgan,85.86453522,388.5684678,142.717401
662,Illinois,Moultrie,0.0,0.0,0.0
663,Illinois,Ogle,323.2504966,1637.962084,532.6430129
664,Illinois,Peoria,255.202477,1308.64923,411.0122684
665,Illinois,Perry,0.0,0.0,0.0
666,Illinois,Piatt,63.85147622,262.3152294,116.0579126
667,Illinois,Pike,162.0737235,789.0600845,294.2854469
668,Illinois,Pope,0.0,0.0,0.0
669,Illinois,Pulaski,0.0,0.0,0.0
670,Illinois,Putnam,0.0,0.0,0.0
671,Illinois,Randolph,0.0,0.0,0.0
672,Illinois,Richland,59.00833849,283.985719,87.2507411
673,Illinois,Rock Island,187.3474294,936.0355749,305.3134905
674,Illinois,Saint Clair,125.3386333,650.3506069,200.4303294
675,Illinois,Saline,0.0,0.0,0.0
676,Illinois,Sangamon,520.3551399,2364.580666,810.4443443
677,Illinois,Schuyler,0.0,0.0,0.0
678,Illinois,Scott,0.0,0.0,0.0
679,Illinois,Shelby,0.0,0.0,0.0
680,Illinois,Stark,0.0,0.0,0.0
681,Illinois,Stephenson,30.14411282,161.8318752,49.41232194
682,Illinois,Tazewell,344.5459329,1933.097658,558.8024904
683,Illinois,Union,0.0,0.0,0.0
684,Illinois,Vermilion,109.1980207,483.9840659,172.1434524
685,Illinois,Wabash,0.0,0.0,0.0
686,Illinois,Warren,44.21401706,211.9804408,69.94935882
687,Illinois,Washington,0.0,0.0,0.0
688,Illinois,Wayne,0.0,0.0,0.0
689,Illinois,White,0.0,0.0,0.0
690,Illinois,Whiteside,48.20319066,242.5850312,74.8724639
691,Illinois,Will,377.3410841,2359.334914,546.75845
692,Illinois,Williamson,634.4117444,1132.681366,1044.687093
693,Illinois,Winnebago,296.7122964,1783.129945,434.9086143
694,Illinois,Woodford,103.6204802,487.6036962,174.7989019
695,Indiana,Adams,13.58961997,73.62486463,20.79353609
696,Indiana,Allen,435.7817596,2232.318723,658.4823329
697,Indiana,Bartholomew,513.1400945,2741.402644,747.1753677
698,Indiana,Benton,0.0,0.0,0.0
699,Indiana,Blackford,0.0,0.0,0.0
700,Indiana,Boone,360.4816032,2034.588132,539.8532071
701,Indiana,Brown,868.3442917,5171.187712,1462.043054
702,Indiana,Carroll,0.0,0.0,0.0
703,Indiana,Cass,0.0,0.0,0.0
704,Indiana,Clark,199.1653633,1026.452003,297.417342
705,Indiana,Clay,34.7634661,145.1603933,60.74989587
706,Indiana,Clinton,0.0,0.0,0.0
707,Indiana,Crawford,0.0,0.0,0.0
708,Indiana,Daviess,137.5199946,1002.57841,188.7088564
709,Indiana,De Kalb,256.3559625,1116.863727,389.671617
710,Indiana,Dearborn,36.90715396,218.9719906,54.24510011
711,Indiana,Decatur,320.62164,1718.640998,461.4097217
712,Indiana,Delaware,52.11456617,243.0109863,86.04605465
713,Indiana,Dubois,483.0357929,2744.748847,717.2893076
714,Indiana,Elkhart,282.0756507,1653.71036,395.0716058
715,Indiana,Fayette,0.0,0.0,0.0
716,Indiana,Floyd,237.7882534,1281.923696,361.4444656
717,Indiana,Fountain,443.6749437,1910.655591,705.8527082
718,Indiana,Franklin,154.9686095,783.8124805,248.1154639
719,Indiana,Fulton,160.3267137,758.4949942,239.6825353
720,Indiana,Gibson,246.2620881,1076.791446,403.3634887
721,Indiana,Grant,161.5065212,673.4094807,263.344934
722,Indiana,Greene,151.8962927,565.0854672,258.8837168
723,Indiana,Hamilton,445.5504265,2597.905935,681.957917
724,Indiana,Hancock,353.3595575,1762.690917,554.5464642
725,Indiana,Harrison,617.9377801,2874.681526,1028.951227
726,Indiana,Hendricks,153.7790046,793.9641781,211.7805877
727,Indiana,Henry,372.6745402,1506.805124,631.2966088
728,Indiana,Howard,430.3776792,2100.882019,659.440622
729,Indiana,Huntington,75.83133583,356.6553732,117.1701223
730,Indiana,Jackson,320.3899844,1719.007012,487.0274546
731,Indiana,Jasper,704.117027,3272.208187,1157.693436
732,Indiana,Jay,0.0,0.0,0.0
733,Indiana,Jefferson,377.67815,1751.001135,599.1361501
734,Indiana,Jennings,0.0,0.0,0.0
735,Indiana,Johnson,222.1058662,1166.555208,329.4362952
736,Indiana,Knox,142.328732,728.9274944,224.2081089
737,Indiana,Kosciusko,166.8971098,915.9147701,161.5198333
738,Indiana,LaGrange,257.1392592,1336.446146,380.1149533
739,Indiana,Lake,214.954201,1078.77805,324.9342388
740,Indiana,Lake Michigan,307.5552436,1150.792211,550.0233811
741,Indiana,LaPorte,529.2375885,2677.55603,823.0639413
742,Indiana,Lawrence,200.8270912,884.385577,311.6718477
743,Indiana,Madison,42.80474212,179.0330928,68.10829202
744,Indiana,Marion,286.0790633,1521.366274,448.4158369
745,Indiana,Marshall,388.1184482,1904.317632,593.2103651
746,Indiana,Martin,0.0,0.0,0.0
747,Indiana,Miami,27.27800328,115.7687102,43.73227129
748,Indiana,Monroe,512.5975593,2543.511348,881.3706639
749,Indiana,Montgomery,190.3149576,841.1149435,302.1200586
750,Indiana,Morgan,140.8034177,704.0999083,213.4302824
751,Indiana,Newton,1504.329718,3853.202783,2636.795039
752,Indiana,Noble,203.4984559,973.1858893,310.7047418
753,Indiana,Ohio,0.0,0.0,0.0
754,Indiana,Orange,463.6385597,2319.785967,768.8643582
755,Indiana,Owen,147.2865145,539.5286674,269.4412101
756,Indiana,Parke,201.4797414,820.9983783,349.3713644
757,Indiana,Perry,45.99296771,219.6500178,72.96947295
758,Indiana,Pike,0.0,0.0,0.0
759,Indiana,Porter,467.7558793,2418.826512,705.8918213
760,Indiana,Posey,261.5119034,1078.590554,440.9318772
761,Indiana,Pulaski,0.0,0.0,0.0
762,Indiana,Putnam,99.64468128,439.1399902,166.192777
763,Indiana,Randolph,0.0,0.0,0.0
764,Indiana,Ripley,275.8202614,1384.557923,423.7815712
765,Indiana,Rush,500.5462409,2344.510818,800.0984396
766,Indiana,Saint Joseph,338.6010778,1692.420534,521.858502
767,Indiana,Scott,39.9023519,156.8562336,63.91851295
768,Indiana,Shelby,709.2446857,3963.423206,1068.439379
769,Indiana,Spencer,759.8639403,2557.95338,1405.953934
770,Indiana,Starke,0.0,0.0,0.0
771,Indiana,Steuben,325.001256,425.7919461,482.7182704
772,Indiana,Sullivan,0.0,0.0,0.0
773,Indiana,Switzerland,31.81719611,0.0,0.0
774,Indiana,Tippecanoe,737.2672251,3395.686474,1146.56168
775,Indiana,Tipton,0.0,0.0,0.0
776,Indiana,Union,0.0,0.0,0.0
777,Indiana,Vanderburgh,187.8693794,1018.384556,290.3799327
778,Indiana,Vermillion,137.4141427,609.5257661,229.5245719
779,Indiana,Vigo,374.3748772,1877.437747,594.0175653
780,Indiana,Wabash,397.3519658,1855.301364,630.2727815
781,Indiana,Warren,241.5810928,0.0,406.4697753
782,Indiana,Warrick,214.8479485,510.0155715,357.313395
783,Indiana,Washington,399.6152862,779.4067896,629.4607319
784,Indiana,Wayne,144.5006186,633.6081064,235.2148662
785,Indiana,Wells,92.60557387,497.1227777,138.2970071
786,Indiana,White,155.2735852,894.532095,251.7355904
787,Indiana,Whitley,30.66655787,32.43496503,0.0
788,Iowa,Adair,392.814144,1932.894994,703.8866164
789,Iowa,Adams,0.0,0.0,0.0
790,Iowa,Allamakee,200.1484151,975.1129543,224.6171775
791,Iowa,Appanoose,1123.540159,4112.338821,1871.51686
792,Iowa,Audubon,203.9563743,1099.055754,365.3284716
793,Iowa,Benton,0.0,0.0,0.0
794,Iowa,Black Hawk,180.5260575,872.2544903,298.6473228
795,Iowa,Boone,0.0,0.0,0.0
796,Iowa,Bremer,161.8434809,768.9434787,266.835658
797,Iowa,Buchanan,0.0,0.0,0.0
798,Iowa,Buena Vista,143.9338574,715.5736772,226.8442186
799,Iowa,Butler,0.0,0.0,0.0
800,Iowa,Calhoun,0.0,0.0,0.0
801,Iowa,Carroll,411.2661792,1432.922036,608.5728019
802,Iowa,Cass,0.0,0.0,0.0
803,Iowa,Cedar,130.1455911,656.3002419,211.4283816
804,Iowa,Cerro Gordo,260.2578331,1546.707473,389.3725696
805,Iowa,Cherokee,63.93826991,275.6288375,110.4712427
806,Iowa,Chickasaw,0.0,0.0,0.0
807,Iowa,Clarke,0.0,0.0,0.0
808,Iowa,Clay,0.0,0.0,0.0
809,Iowa,Clayton,304.9708731,1672.224257,511.1006742
810,Iowa,Clinton,70.39754188,385.6988073,112.8206364
811,Iowa,Crawford,0.0,0.0,0.0
812,Iowa,Dallas,526.0174821,2677.93857,906.4032826
813,Iowa,Davis,0.0,0.0,0.0
814,Iowa,Decatur,520.1537928,1821.15518,879.6063613
815,Iowa,Delaware,160.6708485,919.2116884,250.8654297
816,Iowa,Des Moines,418.0015519,2325.748968,627.3037697
817,Iowa,Dickinson,171.7758171,1180.277765,291.3646614
818,Iowa,Dubuque,336.4582028,1599.121285,524.7962103
819,Iowa,Emmet,63.8420217,312.9105666,102.6280879
820,Iowa,Fayette,137.7023217,606.2569028,230.4957214
821,Iowa,Floyd,207.9074156,979.4793987,337.207365
822,Iowa,Franklin,826.4354702,4594.173736,1360.818892
823,Iowa,Fremont,316.5432824,1576.48899,533.3505809
824,Iowa,Greene,119.349148,612.1963263,213.6031508
825,Iowa,Grundy,0.0,0.0,0.0
826,Iowa,Guthrie,0.0,0.0,0.0
827,Iowa,Hamilton,233.5372237,1177.985832,403.451913
828,Iowa,Hancock,366.606235,2048.946682,581.8068576
829,Iowa,Hardin,0.0,0.0,0.0
830,Iowa,Harrison,0.0,0.0,0.0
831,Iowa,Henry,553.7701962,2708.014106,891.5992682
832,Iowa,Howard,357.4792825,1972.17475,537.9246274
833,Iowa,Humboldt,0.0,0.0,0.0
834,Iowa,Ida,0.0,0.0,0.0
835,Iowa,Iowa,602.5495128,3661.201067,934.0517822
836,Iowa,Jackson,124.2348064,613.9040035,212.8052887
837,Iowa,Jasper,217.9495394,1031.345674,373.794274
838,Iowa,Jefferson,245.9369615,1382.77946,370.7915055
839,Iowa,Johnson,634.5107145,3308.250201,1141.797614
840,Iowa,Jones,0.0,0.0,0.0
841,Iowa,Keokuk,0.0,0.0,0.0
842,Iowa,Kossuth,119.8092822,357.9090541,196.4771145
843,Iowa,Lee,245.6001478,1136.204962,394.3941769
844,Iowa,Linn,279.7958622,1524.992948,441.8880393
845,Iowa,Louisa,179.4478224,658.3365359,325.8928148
846,Iowa,Lucas,0.0,0.0,0.0
847,Iowa,Lyon,146.5236759,735.8889445,249.3784001
848,Iowa,Madison,150.7465162,954.3412091,253.158513
849,Iowa,Mahaska,109.4165362,605.6462121,173.3770432
850,Iowa,Marion,171.6721249,815.6988147,293.6933527
851,Iowa,Marshall,370.9197144,1601.021276,645.7673025
852,Iowa,Mills,699.8650379,2967.53095,1313.361546
853,Iowa,Mitchell,502.5262065,2912.733072,779.4343811
854,Iowa,Monona,0.0,0.0,0.0
855,Iowa,Monroe,227.1896228,1176.949991,412.7217864
856,Iowa,Montgomery,0.0,0.0,0.0
857,Iowa,Muscatine,598.007776,2572.620227,997.8886587
858,Iowa,O'Brien,67.47236784,389.438351,99.52207164
859,Iowa,Osceola,0.0,0.0,0.0
860,Iowa,Page,90.02591508,380.785182,146.0928368
861,Iowa,Palo Alto,214.1495805,1027.422855,374.9876554
862,Iowa,Plymouth,78.83240037,421.0502599,124.188019
863,Iowa,Pocahontas,0.0,0.0,0.0
864,Iowa,Polk,397.4944265,1834.76245,652.8754962
865,Iowa,Pottawattamie,512.7235852,2587.456409,939.3482771
866,Iowa,Poweshiek,395.1684613,1862.288655,733.5007461
867,Iowa,Ringgold,0.0,0.0,0.0
868,Iowa,Sac,95.88350863,454.857297,152.1915039
869,Iowa,Scott,547.0725614,3203.067084,834.8156124
870,Iowa,Shelby,55.51724892,230.7741361,95.59081596
871,Iowa,Sioux,52.73838356,271.9365652,79.51764414
872,Iowa,Story,382.7918018,2027.370661,724.0211459
873,Iowa,Tama,0.0,0.0,0.0
874,Iowa,Taylor,0.0,0.0,0.0
875,Iowa,Union,0.0,0.0,0.0
876,Iowa,Van Buren,299.2157598,1302.468543,540.0479567
877,Iowa,Wapello,39.94508861,185.0591783,63.15395413
878,Iowa,Warren,247.5913026,1099.101334,451.9722915
879,Iowa,Washington,118.650602,729.0470991,178.0309852
880,Iowa,Wayne,0.0,0.0,0.0
881,Iowa,Webster,281.5354283,1196.058754,453.2517179
882,Iowa,Winnebago,86.32464727,436.818437,142.2624975
883,Iowa,Winneshiek,576.2306302,3185.758917,930.2207548
884,Iowa,Woodbury,223.9386061,1152.957434,349.5900079
885,Iowa,Worth,348.3092466,1504.776478,596.1082014
886,Iowa,Wright,0.0,0.0,0.0
887,Kansas,Allen,164.9676148,476.3117832,275.5809939
888,Kansas,Anderson,0.0,0.0,0.0
889,Kansas,Atchison,162.0817871,633.0329712,274.626327
890,Kansas,Barber,0.0,0.0,0.0
891,Kansas,Barton,33.96419352,15.6795416,50.91618971
892,Kansas,Bourbon,213.405565,924.4645263,345.5162177
893,Kansas,Brown,304.2073314,1107.534065,528.8788703
894,Kansas,Butler,393.7760661,1864.336225,591.474802
895,Kansas,Chase,3957.631204,15120.18106,7464.39303
896,Kansas,Chautauqua,0.0,0.0,0.0
897,Kansas,Cherokee,352.2501379,1338.425955,587.8928092
898,Kansas,Cheyenne,443.7442146,2027.104253,768.9016133
899,Kansas,Clark,0.0,0.0,0.0
900,Kansas,Clay,967.4457273,4938.034272,1488.62691
901,Kansas,Cloud,57.6647672,425.0350263,74.0401792
902,Kansas,Coffey,0.0,0.0,0.0
903,Kansas,Comanche,0.0,0.0,0.0
904,Kansas,Cowley,45.1562276,202.7470292,68.91854363
905,Kansas,Crawford,228.4415331,998.4373494,365.7713398
906,Kansas,Decatur,0.0,0.0,0.0
907,Kansas,Dickinson,1012.831649,4227.102533,1696.663413
908,Kansas,Doniphan,0.0,0.0,0.0
909,Kansas,Douglas,196.3946772,883.3842256,327.8650105
910,Kansas,Edwards,0.0,0.0,0.0
911,Kansas,Elk,0.0,0.0,0.0
912,Kansas,Ellis,760.6392329,4313.700728,1109.721945
913,Kansas,Ellsworth,0.0,0.0,0.0
914,Kansas,Finney,100.2625431,589.7796929,141.6348259
915,Kansas,Ford,146.351274,763.5300244,220.8497928
