,NAME_1,NAME_2,Average_Accessibility _poi_count_P20,Average_Accessibility _poi_count_P30,Average_Accessibility _poi_count_P40,Average_Accessibility _poi_count_P50,Average_Accessibility _poi_count_P80
59,Alabama,Sumter,0.0,0.0,0.0,0.0,0.0
60,Alabama,Talladega,0.0,1340.5153449152556,146.87746096356415,164.38098357337333,380.7063847780228
61,Alabama,Tallapoosa,0.0,0.0,0.0,0.0,0.0
62,Alabama,Tuscaloosa,668.0796224518999,1276.4065785781493,229.83447401090717,258.322819830716,619.7043891849095
63,Alabama,Walker,0.0,0.0,0.0,0.0,0.0
64,Alabama,Washington,0.0,0.0,0.0,0.0,0.0
65,Alabama,Wilcox,0.0,0.0,0.0,0.0,0.0
66,Alabama,Winston,0.0,0.0,0.0,0.0,0.0
67,Alaska,Aleutians East,0.0,0.0,0.0,0.0,0.0
68,Alaska,Aleutians West,0.0,0.0,0.0,0.0,0.0
69,Alaska,Anchorage,0.0,0.0,0.0,0.0,0.0
70,Alaska,Bethel,0.0,0.0,0.0,0.0,0.0
71,Alaska,Bristol Bay,0.0,0.0,0.0,0.0,0.0
72,Alaska,Denali,0.0,0.0,0.0,0.0,0.0
73,Alaska,Dillingham,0.0,0.0,0.0,0.0,0.0
74,Alaska,Fairbanks North Star,0.0,0.0,0.0,0.0,0.0
75,Alaska,Haines,0.0,0.0,0.0,0.0,0.0
76,Alaska,Juneau,986.2256050109864,924.586495384574,165.84511295027798,159.75576513658075,535.9921928333199
77,Alaska,Kenai Peninsula,0.0,0.0,0.0,0.0,0.0
78,Alaska,Ketchikan Gateway,0.0,0.0,0.0,0.0,0.0
79,Alaska,Kodiak Island,0.0,0.0,0.0,0.0,0.0
80,Alaska,Lake and Peninsula,0.0,0.0,0.0,0.0,0.0
81,Alaska,Matanuska-Susitna,0.0,0.0,0.0,0.0,0.0
82,Alaska,Nome,0.0,0.0,0.0,0.0,0.0
83,Alaska,North Slope,0.0,0.0,0.0,0.0,0.0
84,Alaska,Northwest Arctic,0.0,0.0,0.0,0.0,0.0
85,Alaska,Prince of Wales-Outer Ketchi,0.0,0.0,0.0,0.0,0.0
86,Alaska,Sitka,0.0,0.0,0.0,0.0,0.0
87,Alaska,Skagway-Yakutat-Angoon,0.0,0.0,0.0,0.0,0.0
88,Alaska,Southeast Fairbanks,0.0,0.0,0.0,0.0,0.0
89,Alaska,Valdez-Cordova,0.0,0.0,0.0,0.0,0.0
90,Alaska,Wade Hampton,0.0,0.0,0.0,0.0,0.0
91,Alaska,Wrangell-Petersburg,0.0,0.0,0.0,0.0,0.0
92,Alaska,Yukon-Koyukuk,0.0,0.0,0.0,0.0,0.0
93,Arizona,Apache,0.0,0.0,0.0,0.0,0.0
94,Arizona,Cochise,0.0,0.0,0.0,0.0,0.0
95,Arizona,Coconino,804.011542298457,0.0,112.1644304032315,117.9740870122698,340.4699709053082
96,Arizona,Gila,0.0,0.0,0.0,0.0,0.0
97,Arizona,Graham,0.0,0.0,0.0,0.0,0.0
98,Arizona,Greenlee,0.0,0.0,0.0,0.0,0.0
99,Arizona,La Paz,7647.78858423233,0.0,1558.666596578997,852.5505845551618,2207.660224548606
100,Arizona,Maricopa,4338.444399751266,3982.368163841013,938.1773157685288,1008.5672490679358,2586.935796913256
101,Arizona,Mohave,1020.969295432802,806.051466548652,316.8361434309753,297.8273511886707,813.8330233795149
102,Arizona,Navajo,1573.4619444066827,2791.6260303989534,404.8494535476663,437.0104519128036,944.5411584206988
103,Arizona,Pima,3499.3065383697176,3882.397877564284,792.2662431167018,982.376283145574,2225.5308949330874
104,Arizona,Pinal,711.8845813804203,733.4051394387136,303.3469263996397,388.9441268781285,1229.1247464292417
105,Arizona,Santa Cruz,0.0,0.0,0.0,0.0,0.0
106,Arizona,Yavapai,0.0,0.0,146.36000423584804,137.7652471910143,396.2258276295337
107,Arizona,Yuma,1132.015834857315,1700.7668750691355,311.1210950115088,305.74319532543353,811.866490263268
108,Arkansas,Arkansas,0.0,0.0,0.0,0.0,0.0
109,Arkansas,Ashley,0.0,0.0,0.0,0.0,0.0
110,Arkansas,Baxter,0.0,0.0,0.0,0.0,0.0
111,Arkansas,Benton,556.6035328910657,1324.934256333419,199.5769748043765,216.41238994446525,472.3560535503994
112,Arkansas,Boone,0.0,0.0,0.0,0.0,0.0
113,Arkansas,Bradley,0.0,0.0,0.0,0.0,0.0
114,Arkansas,Calhoun,0.0,0.0,0.0,0.0,0.0
115,Arkansas,Carroll,0.0,0.0,0.0,0.0,0.0
116,Arkansas,Chicot,0.0,0.0,0.0,0.0,0.0
117,Arkansas,Clark,0.0,0.0,0.0,0.0,0.0
118,Arkansas,Clay,0.0,0.0,0.0,0.0,0.0
119,Arkansas,Cleburne,0.0,0.0,0.0,0.0,0.0
120,Arkansas,Cleveland,0.0,0.0,0.0,0.0,0.0
121,Arkansas,Columbia,0.0,0.0,0.0,0.0,0.0
122,Arkansas,Conway,0.0,0.0,0.0,0.0,0.0
123,Arkansas,Craighead,546.7067113499236,956.879854719672,145.73754141019188,277.0845305723793,497.1455584387152
124,Arkansas,Crawford,0.0,0.0,0.0,0.0,0.0
125,Arkansas,Crittenden,0.0,0.0,0.0,0.0,0.0
126,Arkansas,Cross,669.830607680174,1963.8202020100184,315.8374664348525,408.3190519030732,808.6318917134229
127,Arkansas,Dallas,0.0,0.0,0.0,0.0,0.0
128,Arkansas,Desha,0.0,0.0,0.0,0.0,0.0
129,Arkansas,Drew,0.0,0.0,0.0,0.0,0.0
130,Arkansas,Faulkner,382.5085898211529,859.1228448178457,108.77383351004843,159.89546360367018,219.65497152932383
131,Arkansas,Franklin,0.0,0.0,0.0,0.0,0.0
132,Arkansas,Fulton,0.0,0.0,0.0,0.0,0.0
133,Arkansas,Garland,0.0,436.777108690784,71.63661591607685,81.81415094650471,189.99135723928563
134,Arkansas,Grant,0.0,0.0,0.0,0.0,0.0
135,Arkansas,Greene,0.0,0.0,0.0,0.0,0.0
136,Arkansas,Hempstead,0.0,0.0,0.0,0.0,0.0
137,Arkansas,Hot Spring,0.0,0.0,0.0,0.0,0.0
138,Arkansas,Howard,0.0,0.0,0.0,0.0,0.0
139,Arkansas,Independence,0.0,0.0,0.0,0.0,0.0
140,Arkansas,Izard,0.0,0.0,0.0,0.0,0.0
141,Arkansas,Jackson,257.43155768423367,0.0,244.6545558350701,141.2906880499026,292.939358744128
142,Arkansas,Jefferson,223.84781469972108,768.3435114481116,111.57997140363484,168.04213505385732,324.24942129155966
143,Arkansas,Johnson,0.0,0.0,0.0,0.0,0.0
144,Arkansas,Lafayette,0.0,0.0,0.0,0.0,0.0
145,Arkansas,Lawrence,0.0,0.0,0.0,0.0,0.0
146,Arkansas,Lee,0.0,0.0,0.0,0.0,0.0
147,Arkansas,Lincoln,0.0,0.0,0.0,0.0,0.0
148,Arkansas,Little River,0.0,0.0,0.0,0.0,0.0
149,Arkansas,Logan,0.0,0.0,0.0,0.0,0.0
150,Arkansas,Lonoke,0.0,0.0,0.0,0.0,0.0
151,Arkansas,Madison,0.0,0.0,0.0,0.0,0.0
152,Arkansas,Marion,0.0,0.0,0.0,0.0,0.0
153,Arkansas,Miller,0.0,0.0,0.0,0.0,0.0
154,Arkansas,Mississippi,0.0,0.0,0.0,0.0,0.0
155,Arkansas,Monroe,0.0,0.0,0.0,0.0,0.0
156,Arkansas,Montgomery,0.0,0.0,0.0,0.0,0.0
157,Arkansas,Nevada,0.0,0.0,0.0,0.0,0.0
158,Arkansas,Newton,0.0,0.0,0.0,0.0,0.0
159,Arkansas,Ouachita,0.0,0.0,0.0,0.0,0.0
160,Arkansas,Perry,0.0,0.0,0.0,0.0,0.0
161,Arkansas,Phillips,0.0,0.0,0.0,0.0,0.0
162,Arkansas,Pike,0.0,0.0,0.0,0.0,0.0
163,Arkansas,Poinsett,0.0,0.0,0.0,0.0,0.0
164,Arkansas,Polk,0.0,0.0,0.0,0.0,0.0
165,Arkansas,Pope,722.4065780639648,2315.4056989229643,251.534311386204,381.8216585961759,705.4751476971433
166,Arkansas,Prairie,0.0,0.0,0.0,0.0,0.0
167,Arkansas,Pulaski,898.1694841112552,1602.8993832794713,310.29561847204945,381.5450619147847,790.4340226904147
168,Arkansas,Randolph,0.0,0.0,0.0,0.0,0.0
169,Arkansas,Saint Francis,0.0,0.0,0.0,0.0,0.0
170,Arkansas,Saline,0.0,0.0,0.0,0.0,0.0
171,Arkansas,Scott,0.0,0.0,0.0,0.0,0.0
172,Arkansas,Searcy,0.0,0.0,0.0,0.0,0.0
173,Arkansas,Sebastian,0.0,0.0,22.970883834338917,34.13928379199896,58.255664637831394
174,Arkansas,Sevier,0.0,0.0,0.0,0.0,0.0
175,Arkansas,Sharp,0.0,0.0,0.0,0.0,0.0
176,Arkansas,Stone,0.0,0.0,0.0,0.0,0.0
177,Arkansas,Union,230.68708642093452,766.4776274136135,111.083714117915,166.93920721866988,329.16218956555326
178,Arkansas,Van Buren,0.0,0.0,0.0,0.0,0.0
179,Arkansas,Washington,774.6265208086141,1436.3319339373936,223.6980375741098,226.70440519836276,523.5632868079887
180,Arkansas,White,0.0,0.0,0.0,0.0,0.0
181,Arkansas,Woodruff,0.0,0.0,0.0,0.0,0.0
182,Arkansas,Yell,0.0,0.0,0.0,0.0,0.0
183,California,Alameda,5294.702766142769,6079.521946249495,1265.5037689185167,1393.1933132656147,2671.5391773301403
184,California,Alpine,0.0,0.0,0.0,0.0,0.0
185,California,Amador,2447.704321298844,4150.455153506735,572.1391450129282,484.0321976263992,1208.360285698613
186,California,Butte,930.1920766429675,761.0873100693551,216.0555826853592,280.9341706784528,701.8746834126442
187,California,Calaveras,0.0,0.0,0.0,0.0,0.0
188,California,Colusa,0.0,0.0,0.0,0.0,0.0
189,California,Contra Costa,5419.848691518288,5740.290081016141,1292.767391923597,1507.2840143047297,3277.378489972071
190,California,Del Norte,0.0,0.0,0.0,0.0,0.0
191,California,El Dorado,1962.7400478738512,1825.3841074857785,311.6941527293017,275.05090503666514,764.6565820664773
192,California,Fresno,224.81138029427973,316.61219240840586,98.85627722060636,137.83431528695183,238.845633651697
193,California,Glenn,0.0,0.0,0.0,0.0,0.0
194,California,Humboldt,1746.1573798472514,2468.800809979439,468.1400973212338,448.9414561448913,1250.0760454684496
195,California,Imperial,755.2371710816172,1592.793061556424,298.761288729586,308.23334925801294,664.0209817727028
196,California,Inyo,0.0,0.0,0.0,0.0,0.0
197,California,Kern,561.714337900405,37.10309321113076,123.54591896617504,163.0135302363158,343.9086705332542
198,California,Kings,0.0,0.0,0.0,0.0,0.0
199,California,Lake,584.0035332969838,990.3194342041388,142.55529534237482,139.43017975959395,387.914911410663
200,California,Lassen,0.0,0.0,0.0,0.0,0.0
201,California,Los Angeles,4324.804261679896,4073.5316319710178,857.7443662913156,976.9191328309652,1966.720805769305
202,California,Madera,0.0,0.0,57.1777528904854,0.0,223.79052058173443
203,California,Marin,11662.252571116176,10254.357193986029,2078.2459532354464,2239.8449331379747,6427.438902865805
204,California,Mariposa,866.4782907142014,3781.5020842985673,282.2045544495008,195.4502454481837,815.5614137649536
205,California,Mendocino,1447.842868560172,819.1516398785905,424.5228940064076,627.5131417051801,1247.033892225509
206,California,Merced,719.7966226656612,1276.6513255222037,600.6724793452502,614.5189093650181,1490.9802334324463
207,California,Modoc,0.0,0.0,0.0,0.0,0.0
208,California,Mono,0.0,0.0,0.0,0.0,0.0
209,California,Monterey,5334.326958312801,5647.1736927893335,1263.0546114725782,1215.2849820235583,2856.382313595784
210,California,Napa,4560.4568384212735,6615.875244076671,1181.7245610553052,619.4917764964546,2644.4297710744045
211,California,Nevada,2858.0330918280133,4669.454305743177,656.4039909916303,754.0269256751283,2099.148969792255
212,California,Orange,5286.237554291351,3830.894655819831,884.486558789255,1030.1250630238228,2363.845371779212
213,California,Placer,4949.5837111504425,3908.215238238533,987.4145781610754,1032.2566978857308,2655.476274201804
214,California,Plumas,0.0,0.0,0.0,0.0,0.0
215,California,Riverside,3017.449592720203,3087.441181137771,636.3012664155921,739.9011372788972,1572.457418821269
216,California,Sacramento,5848.76031722466,6539.3871856420965,1369.252126942984,1576.8614496395933,3647.663263230441
217,California,San Benito,2664.765116723278,2487.994410097599,794.6127063935592,875.8080906594257,1950.95239096412
218,California,San Bernardino,1622.1379829139862,2131.8119627709234,448.83681025275007,578.4214406083361,1106.484381714352
219,California,San Diego,5836.719935666403,4934.605846887361,1224.8454365784924,1091.685330787421,2856.9904392301883
220,California,San Francisco,8007.746174809906,7935.7083622658865,1850.67686488985,1068.3474054380686,2980.050845540435
221,California,San Joaquin,605.6451277186474,1047.4498514109068,265.47796582409603,252.5124988843467,419.3986069511693
222,California,San Luis Obispo,3708.236022767911,3844.7785683437687,674.4789993539364,616.5150890435775,1908.188373516026
223,California,San Mateo,18952.309839865156,15363.93225301344,4127.859246529963,4228.129415732744,9412.766229681569
224,California,Santa Barbara,7968.069692046504,8137.394071165373,1593.751232549067,1463.145902723523,3927.818674071085
225,California,Santa Clara,8943.608617804224,7847.045836965369,2141.009722117461,2123.5373205026062,5089.4540081527
226,California,Santa Cruz,5636.576343490502,5868.014170913781,1173.7379828555029,1104.238059813261,3484.116149143972
227,California,Shasta,444.5750455201512,124.56231552994612,22.043913943759566,31.35540993568234,75.12022404406669
228,California,Sierra,0.0,0.0,0.0,0.0,0.0
229,California,Siskiyou,1312.962332740426,3886.429862729434,549.7876082251712,396.2432723995802,1073.7613239438062
230,California,Solano,8183.482074435245,6804.567823417658,1948.295503697167,1932.3250710010389,4162.972547336868
231,California,Sonoma,9194.673354076593,8390.759235235715,1596.630793928667,1368.6426699084727,4092.536331586808
232,California,Stanislaus,189.51613640120175,241.57927864296144,96.84996883628295,302.33762468919366,621.6678837818733
233,California,Sutter,0.0,0.0,0.0,0.0,0.0
234,California,Tehama,2170.5944197518484,4341.188839503697,583.1829967006804,652.4170148166227,1758.1757049114383
235,California,Trinity,0.0,0.0,0.0,0.0,0.0
236,California,Tulare,200.10691521821,342.7235024175098,195.8184349434521,266.3164115447703,339.60511314935843
237,California,Tuolumne,0.0,0.0,0.0,0.0,0.0
238,California,Ventura,5654.717987002603,4665.764649156033,1031.259357795209,1326.8749119394206,2972.3932902623037
239,California,Yolo,11177.498028953132,13167.593674205074,2676.017233176991,2524.8433376449234,5608.003213628629
240,California,Yuba,0.0,0.0,0.0,0.0,0.0
241,Colorado,Adams,361.1224275478657,451.8904410859671,202.63380356417252,138.24725451807834,214.34785585761549
242,Colorado,Alamosa,0.0,0.0,0.0,0.0,0.0
243,Colorado,Arapahoe,923.710422442326,760.9253165049196,159.47942465823957,173.08539757772596,470.6016915131266
244,Colorado,Archuleta,0.0,0.0,0.0,0.0,0.0
245,Colorado,Baca,0.0,0.0,0.0,0.0,0.0
246,Colorado,Bent,0.0,0.0,0.0,0.0,0.0
247,Colorado,Boulder,5387.630207464099,4490.2689966392745,1153.0448415494798,1012.3266021952188,2668.242276917037
248,Colorado,Broomfield,2577.9940517582368,1930.0957698197592,717.4775855109725,812.4151873631859,1838.2265102027272
249,Colorado,Chaffee,0.0,0.0,0.0,0.0,0.0
250,Colorado,Cheyenne,0.0,0.0,0.0,0.0,0.0
251,Colorado,Clear Creek,10342.165402003697,9049.39491301775,1224.8903169874811,731.5587165879516,2496.384893511904
252,Colorado,Conejos,0.0,0.0,0.0,0.0,0.0
253,Colorado,Costilla,0.0,0.0,0.0,0.0,0.0
254,Colorado,Crowley,0.0,0.0,0.0,0.0,0.0
255,Colorado,Custer,0.0,0.0,0.0,0.0,0.0
256,Colorado,Delta,0.0,0.0,0.0,0.0,0.0
257,Colorado,Denver,2365.871768368619,2612.668611590585,570.3233284721125,382.684360442684,1105.1734886403665
258,Colorado,Dolores,0.0,0.0,0.0,0.0,0.0
259,Colorado,Douglas,1706.7486111721666,1206.382570875761,418.0891988949504,472.7362467975253,823.4541178675878
260,Colorado,Eagle,4447.3076292446685,3951.495005909738,434.1406981852329,375.19306573684406,994.8610012190304
261,Colorado,El Paso,1191.5178433463225,1068.8678809240298,274.6606173590937,291.52332505665305,714.0754245931613
262,Colorado,Elbert,0.0,0.0,0.0,0.0,0.0
263,Colorado,Fremont,0.0,0.0,0.0,0.0,0.0
264,Colorado,Garfield,7549.015831838396,7373.742500738222,1026.1863125848265,1523.563197374137,2968.666210436999
265,Colorado,Gilpin,0.0,0.0,0.0,0.0,0.0
266,Colorado,Grand,0.0,0.0,0.0,0.0,0.0
267,Colorado,Gunnison,0.0,0.0,0.0,0.0,0.0
268,Colorado,Hinsdale,0.0,0.0,0.0,0.0,0.0
269,Colorado,Huerfano,0.0,0.0,0.0,0.0,0.0
270,Colorado,Jackson,0.0,0.0,0.0,0.0,0.0
271,Colorado,Jefferson,1394.8810506045534,1193.4496635985336,238.704387507777,274.6473700562251,703.4684022606597
272,Colorado,Kiowa,0.0,0.0,0.0,0.0,0.0
273,Colorado,Kit Carson,0.0,0.0,0.0,0.0,0.0
274,Colorado,La Plata,3117.987308211214,3379.5913282249653,508.631158821602,710.4585580166104,1597.821782255887
275,Colorado,Lake,3275.530368089676,10771.6903090477,1010.9662181801266,655.1061630249023,2408.4783652249503
276,Colorado,Larimer,3439.8975563902018,3863.453964834528,755.3175475853926,713.2459998525727,2039.8206813750876
277,Colorado,Las Animas,0.0,0.0,0.0,0.0,0.0
278,Colorado,Lincoln,0.0,0.0,7561.897719278932,4528.633230931569,14735.341523632858
279,Colorado,Logan,0.0,0.0,0.0,0.0,0.0
280,Colorado,Mesa,1397.3759215914731,1613.935905410663,262.3927097974411,346.89082591815315,879.689737639793
281,Colorado,Mineral,0.0,0.0,0.0,0.0,0.0
282,Colorado,Moffat,0.0,0.0,0.0,0.0,0.0
283,Colorado,Montezuma,0.0,0.0,0.0,0.0,0.0
284,Colorado,Montrose,1098.56516122818,1491.25936627388,164.34418543687335,282.44486993009394,604.2865581634477
285,Colorado,Morgan,0.0,0.0,0.0,0.0,0.0
286,Colorado,Otero,0.0,0.0,0.0,0.0,0.0
287,Colorado,Ouray,0.0,0.0,0.0,0.0,0.0
288,Colorado,Park,0.0,0.0,0.0,0.0,0.0
289,Colorado,Phillips,0.0,0.0,0.0,0.0,0.0
290,Colorado,Pitkin,5899.877147749066,3900.3346828704175,486.2342673099206,327.8602387692288,897.5170292220749
291,Colorado,Prowers,0.0,0.0,0.0,0.0,0.0
292,Colorado,Pueblo,540.0117985002554,692.6136011002111,149.8373489482766,190.6164680233112,369.4375784601126
293,Colorado,Rio Blanco,0.0,0.0,0.0,0.0,0.0
294,Colorado,Rio Grande,0.0,0.0,0.0,0.0,0.0
295,Colorado,Routt,0.0,0.0,0.0,0.0,0.0
296,Colorado,Saguache,0.0,0.0,0.0,0.0,0.0
297,Colorado,San Juan,0.0,0.0,0.0,0.0,0.0
298,Colorado,San Miguel,3841.760456562042,0.0,630.1447220238639,472.84742159878505,1361.9785642494326
299,Colorado,Sedgwick,0.0,0.0,0.0,0.0,0.0
300,Colorado,Summit,2831.124005809663,9628.419484943151,793.3091126334176,412.536347602156,1869.1600330315496
301,Colorado,Teller,0.0,0.0,0.0,0.0,0.0
302,Colorado,Washington,0.0,0.0,0.0,0.0,0.0
303,Colorado,Weld,788.9830440181212,893.6215307411713,188.25959917254275,214.43837409335532,590.3381165244989
304,Colorado,Yuma,0.0,0.0,0.0,0.0,0.0
305,Connecticut,Fairfield,2377.484019533689,2955.000816734079,555.7233020335826,699.7992049322504,1431.6574926907522
306,Connecticut,Hartford,2001.714910149073,2242.645154033196,482.7524549614193,538.2014616580359,1436.335091972702
307,Connecticut,Litchfield,469.2762851245641,1425.7955826953016,201.3455630561382,256.26962940480644,426.285586749705
308,Connecticut,Middlesex,2227.0646964405046,1200.3609121176014,525.1854689582486,503.94020072176806,1834.7571423475647
309,Connecticut,New Haven,896.1232749681817,1430.372303582265,279.5050627631338,304.91015850706606,603.2315048332829
310,Connecticut,New London,2366.7426938191056,3499.480599256338,573.7962371874738,467.4830245610456,1613.0864514005289
311,Connecticut,Tolland,2535.439574364584,3571.3546741204204,611.021396963787,638.8750191365475,2348.860286290944
312,Connecticut,Windham,1378.2000611568724,1747.4205725337813,366.05028790685645,466.0465376601298,1334.6505472227436
313,Delaware,Kent,615.4329720808554,383.7136098132453,153.38777779158278,185.416251301976,447.53511805096815
314,Delaware,New Castle,427.6743136498519,745.2083878647006,112.66937564638286,158.24753325739294,336.2379054166401
315,Delaware,Sussex,266.0177017534747,353.6892615240566,68.83907081871367,63.40046584883313,156.05046302175188
316,District of Columbia,District of Columbia,2485.5419544706124,4561.486964108404,1248.8400060301826,687.1957744555657,1651.7757054464064
317,Florida,Alachua,461.98299436317376,522.0624209689705,163.06853058492436,134.18960842020033,397.20889655247663
318,Florida,Baker,0.0,0.0,0.0,0.0,0.0
319,Florida,Bay,378.9887656686736,2203.6047073510977,329.35137204234184,288.850460817665,747.7415196468871
320,Florida,Bradford,0.0,0.0,0.0,0.0,0.0
321,Florida,Brevard,853.3401778845222,1044.82533513592,192.15505745613768,180.05907531498713,472.33740079828607
322,Florida,Broward,1313.434232469914,1190.3391730700546,234.02857057742963,255.25564351328435,461.71199984400175
323,Florida,Calhoun,0.0,0.0,0.0,0.0,0.0
324,Florida,Charlotte,203.5919442880068,209.56719028098243,34.04216045607525,38.26900780359857,95.9161753681573
325,Florida,Citrus,772.0340892536661,845.6985837911843,158.88063462472408,208.16808817050853,490.0080178465162
326,Florida,Clay,0.0,0.0,0.0,0.0,0.0
327,Florida,Collier,379.2054927938877,282.2714518061539,87.37469217964784,93.69602004480232,252.6663682585353
328,Florida,Columbia,269.4484213708152,5273.917344320252,563.7864668474153,574.5828075196129,1581.5799572953472
329,Florida,Desoto,0.0,0.0,0.0,0.0,0.0
330,Florida,Dixie,0.0,0.0,0.0,0.0,0.0
331,Florida,Duval,491.54144305158667,540.5765404809282,122.06920288405614,122.99353798328046,252.32770973027604
332,Florida,Escambia,306.5621106953361,338.06618616637155,77.88249231063313,64.91527891486474,221.61291232584296
333,Florida,Flagler,0.0,0.0,0.0,0.0,0.0
334,Florida,Franklin,0.0,0.0,0.0,0.0,0.0
335,Florida,Gadsden,0.0,0.0,0.0,0.0,0.0
336,Florida,Gilchrist,0.0,0.0,0.0,0.0,0.0
337,Florida,Glades,0.0,0.0,0.0,0.0,0.0
338,Florida,Gulf,0.0,0.0,0.0,0.0,0.0
339,Florida,Hamilton,0.0,0.0,0.0,0.0,0.0
340,Florida,Hardee,0.0,0.0,0.0,0.0,0.0
341,Florida,Hendry,0.0,0.0,0.0,0.0,0.0
342,Florida,Hernando,0.0,0.0,0.0,0.0,0.0
343,Florida,Highlands,248.2995945067445,880.6611659258781,146.5009284945494,144.19646599804454,399.7001361149626
344,Florida,Hillsborough,2210.8462080353484,2399.0005373533863,528.7414072163303,454.3608257264889,1281.9324976782573
345,Florida,Holmes,0.0,0.0,0.0,0.0,0.0
346,Florida,Indian River,218.3340987420245,215.04647316147089,37.94606847821377,42.7393770050026,64.06900592658278
347,Florida,Jackson,200.98099321649784,940.451979637146,98.15928418019251,120.26239815346725,314.65426515284423
348,Florida,Jefferson,0.0,0.0,0.0,0.0,0.0
