,NAME_1,NAME_2,Average_Accessibility _poi_count_C1,Average_Accessibility _poi_count_C2,Average_Accessibility _poi_count_C3
67,Alaska,Aleutians East,0.0,0.0,0.0
68,Alaska,Aleutians West,0.0,0.0,0.0
69,Alaska,Anchorage,0.0,0.0,0.0
70,Alaska,Bethel,0.0,0.0,0.0
71,Alaska,Bristol Bay,0.0,0.0,0.0
72,Alaska,Denali,0.0,0.0,0.0
73,Alaska,Dillingham,0.0,0.0,0.0
74,Alaska,Fairbanks North Star,0.0,0.0,0.0
75,Alaska,Haines,0.0,0.0,0.0
76,Alaska,Juneau,44.61213449,215.0201222,78.02417909
77,Alaska,Kenai Peninsula,0.0,0.0,0.0
78,Alaska,Ketchikan Gateway,0.0,0.0,0.0
79,Alaska,Kodiak Island,0.0,0.0,0.0
80,Alaska,Lake and Peninsula,0.0,0.0,0.0
81,Alaska,Matanuska-Susitna,0.0,0.0,0.0
82,Alaska,Nome,0.0,0.0,0.0
83,Alaska,North Slope,0.0,0.0,0.0
84,Alaska,Northwest Arctic,0.0,0.0,0.0
85,Alaska,Prince of Wales-Outer Ketchi,0.0,0.0,0.0
86,Alaska,Sitka,0.0,0.0,0.0
87,Alaska,Skagway-Yakutat-Angoon,0.0,0.0,0.0
88,Alaska,Southeast Fairbanks,0.0,0.0,0.0
89,Alaska,Valdez-Cordova,0.0,0.0,0.0
90,Alaska,Wade Hampton,0.0,0.0,0.0
91,Alaska,Wrangell-Petersburg,0.0,0.0,0.0
92,Alaska,Yukon-Koyukuk,0.0,0.0,0.0
93,Arizona,Apache,0.0,0.0,0.0
94,Arizona,Cochise,0.0,0.0,0.0
95,Arizona,Coconino,39.08964823,224.7019319,62.966324
96,Arizona,Gila,0.0,0.0,0.0
97,Arizona,Graham,0.0,0.0,0.0
98,Arizona,Greenlee,0.0,0.0,0.0
99,Arizona,La Paz,300.002411,1231.644939,656.4048026
100,Arizona,Maricopa,255.1351193,1540.717768,393.7701663
101,Arizona,Mohave,90.84800529,525.9015406,144.1750398
102,Arizona,Navajo,111.1220496,489.6204155,188.3700266
103,Arizona,Pima,236.5565238,1243.427041,365.7933819
104,Arizona,Pinal,121.8662008,515.0365171,193.1054193
105,Arizona,Santa Cruz,0.0,0.0,0.0
106,Arizona,Yavapai,38.06842027,188.7917519,62.93813111
107,Arizona,Yuma,76.40034701,312.4525092,131.0222548
108,Arkansas,Arkansas,0.0,0.0,0.0
109,Arkansas,Ashley,0.0,0.0,0.0
110,Arkansas,Baxter,0.0,0.0,0.0
111,Arkansas,Benton,50.90892541,253.1319444,79.56475746
112,Arkansas,Boone,0.0,0.0,0.0
113,Arkansas,Bradley,0.0,0.0,0.0
114,Arkansas,Calhoun,0.0,0.0,0.0
115,Arkansas,Carroll,0.0,0.0,0.0
116,Arkansas,Chicot,0.0,0.0,0.0
117,Arkansas,Clark,0.0,0.0,0.0
118,Arkansas,Clay,0.0,0.0,0.0
119,Arkansas,Cleburne,0.0,0.0,0.0
120,Arkansas,Cleveland,0.0,0.0,0.0
121,Arkansas,Columbia,0.0,0.0,0.0
122,Arkansas,Conway,0.0,0.0,0.0
123,Arkansas,Craighead,46.32952819,226.1026508,67.09304125
124,Arkansas,Crawford,0.0,0.0,0.0
125,Arkansas,Crittenden,0.0,0.0,0.0
126,Arkansas,Cross,73.37514388,290.3350623,115.4849524
127,Arkansas,Dallas,0.0,0.0,0.0
128,Arkansas,Desha,0.0,0.0,0.0
129,Arkansas,Drew,0.0,0.0,0.0
130,Arkansas,Faulkner,32.78929002,172.1771808,48.60084567
131,Arkansas,Franklin,0.0,0.0,0.0
132,Arkansas,Fulton,0.0,0.0,0.0
133,Arkansas,Garland,21.2671806,114.8465035,33.33965545
134,Arkansas,Grant,0.0,0.0,0.0
135,Arkansas,Greene,0.0,0.0,0.0
136,Arkansas,Hempstead,0.0,0.0,0.0
137,Arkansas,Hot Spring,0.0,0.0,0.0
138,Arkansas,Howard,0.0,0.0,0.0
139,Arkansas,Independence,0.0,0.0,0.0
140,Arkansas,Izard,0.0,0.0,0.0
141,Arkansas,Jackson,54.61927703,241.982067,88.53957701
142,Arkansas,Jefferson,30.04315321,103.933762,50.25580246
143,Arkansas,Johnson,0.0,0.0,0.0
144,Arkansas,Lafayette,0.0,0.0,0.0
145,Arkansas,Lawrence,0.0,0.0,0.0
146,Arkansas,Lee,0.0,0.0,0.0
147,Arkansas,Lincoln,0.0,0.0,0.0
148,Arkansas,Little River,0.0,0.0,0.0
149,Arkansas,Logan,0.0,0.0,0.0
150,Arkansas,Lonoke,0.0,0.0,0.0
151,Arkansas,Madison,0.0,0.0,0.0
152,Arkansas,Marion,0.0,0.0,0.0
153,Arkansas,Miller,0.0,0.0,0.0
154,Arkansas,Mississippi,0.0,0.0,0.0
155,Arkansas,Monroe,0.0,0.0,0.0
156,Arkansas,Montgomery,0.0,0.0,0.0
157,Arkansas,Nevada,0.0,0.0,0.0
158,Arkansas,Newton,0.0,0.0,0.0
159,Arkansas,Ouachita,0.0,0.0,0.0
160,Arkansas,Perry,0.0,0.0,0.0
161,Arkansas,Phillips,0.0,0.0,0.0
162,Arkansas,Pike,0.0,0.0,0.0
163,Arkansas,Poinsett,0.0,0.0,0.0
164,Arkansas,Polk,0.0,0.0,0.0
165,Arkansas,Pope,72.06769296,340.1160914,109.3892443
166,Arkansas,Prairie,0.0,0.0,0.0
167,Arkansas,Pulaski,80.08550678,387.1007472,125.4331779
168,Arkansas,Randolph,0.0,0.0,0.0
169,Arkansas,Saint Francis,0.0,0.0,0.0
170,Arkansas,Saline,0.0,0.0,0.0
171,Arkansas,Scott,0.0,0.0,0.0
172,Arkansas,Searcy,0.0,0.0,0.0
173,Arkansas,Sebastian,6.507581317,28.20314041,10.35481904
174,Arkansas,Sevier,0.0,0.0,0.0
175,Arkansas,Sharp,0.0,0.0,0.0
176,Arkansas,Stone,0.0,0.0,0.0
177,Arkansas,Union,30.79843858,126.1794794,48.40014391
178,Arkansas,Van Buren,0.0,0.0,0.0
179,Arkansas,Washington,55.43336102,313.6926009,90.97411697
180,Arkansas,White,0.0,0.0,0.0
181,Arkansas,Woodruff,0.0,0.0,0.0
182,Arkansas,Yell,0.0,0.0,0.0
183,California,Alameda,339.2603135,1997.197817,507.3131237
184,California,Alpine,0.0,0.0,0.0
185,California,Amador,148.8980425,725.9351077,233.7414576
186,California,Butte,63.71781559,341.3039978,97.23673639
187,California,Calaveras,0.0,0.0,0.0
188,California,Colusa,0.0,0.0,0.0
189,California,Contra Costa,351.506697,2034.392426,526.425995
190,California,Del Norte,0.0,0.0,0.0
191,California,El Dorado,86.31892255,538.3180924,139.6969172
192,California,Fresno,27.60612901,141.8359562,40.76360053
193,California,Glenn,0.0,0.0,0.0
194,California,Humboldt,122.2786254,584.6610107,208.3590599
195,California,Imperial,66.44116836,267.3070603,111.6935892
196,California,Inyo,0.0,0.0,0.0
197,California,Kern,38.557108,206.431052,59.62037235
198,California,Kings,0.0,0.0,0.0
199,California,Lake,38.39863222,186.8068695,62.59458147
200,California,Lassen,0.0,0.0,0.0
201,California,Los Angeles,231.9276534,1594.501567,338.1100384
202,California,Madera,18.04912152,115.5134304,26.7515855
203,California,Marin,564.6939719,3763.320379,844.1167432
204,California,Mariposa,67.83768384,302.0487231,142.0261121
205,California,Mendocino,194.3264649,436.2786824,319.7852402
206,California,Merced,154.9263755,796.5598956,246.6695719
207,California,Modoc,0.0,0.0,0.0
208,California,Mono,0.0,0.0,0.0
209,California,Monterey,345.7517376,2093.920985,555.1708304
210,California,Napa,265.8045971,1853.14174,412.2067431
211,California,Nevada,191.919141,1201.906293,290.529796
212,California,Orange,240.0037744,1686.192646,351.5067059
213,California,Placer,282.4194632,1714.081139,441.4670812
214,California,Plumas,0.0,0.0,0.0
215,California,Riverside,191.6898084,1204.003952,275.5517635
216,California,Sacramento,367.2175292,2182.7447,555.3917167
217,California,San Benito,246.7897188,1755.207057,361.9084383
218,California,San Bernardino,131.7852008,730.1660082,198.9087188
219,California,San Diego,295.9479183,1861.448812,470.6876608
220,California,San Francisco,328.2792341,2256.424274,557.2700201
221,California,San Joaquin,75.76015376,286.7276721,114.6351626
222,California,San Luis Obispo,193.2629961,1259.620135,297.9699223
223,California,San Mateo,1020.869377,6247.411671,1544.900931
224,California,Santa Barbara,419.38477,2534.563223,658.1816242
225,California,Santa Clara,518.6445381,3165.104231,786.5792144
226,California,Santa Cruz,314.714859,1917.828174,495.8953716
227,California,Shasta,26.64204343,140.3493996,10.53949085
228,California,Sierra,0.0,0.0,0.0
229,California,Siskiyou,115.9787974,476.6104977,223.0878876
230,California,Solano,524.8780087,2989.436715,837.211679
231,California,Sonoma,443.7175294,2993.19503,669.6425202
232,California,Stanislaus,68.7306101,168.3262205,102.4607521
233,California,Sutter,0.0,0.0,0.0
234,California,Tehama,157.1414265,730.4884708,259.6904679
235,California,Trinity,0.0,0.0,0.0
236,California,Tulare,54.93650002,310.6746172,82.91320082
237,California,Tuolumne,0.0,0.0,0.0
238,California,Ventura,318.8754697,1930.012297,452.1576438
239,California,Yolo,661.2129517,3961.668306,1071.922314
240,California,Yuba,0.0,0.0,0.0
241,Colorado,Adams,70.25699037,438.4863108,88.05427864
242,Colorado,Alamosa,0.0,0.0,0.0
243,Colorado,Arapahoe,41.48764011,266.16401,63.45160944
244,Colorado,Archuleta,0.0,0.0,0.0
245,Colorado,Baca,0.0,0.0,0.0
246,Colorado,Bent,0.0,0.0,0.0
247,Colorado,Boulder,274.8309292,1667.914556,440.995331
248,Colorado,Broomfield,207.9342718,1480.494878,301.7813075
249,Colorado,Chaffee,0.0,0.0,0.0
250,Colorado,Cheyenne,0.0,0.0,0.0
251,Colorado,Clear Creek,280.905767,1492.683728,553.6434901
252,Colorado,Conejos,0.0,0.0,0.0
253,Colorado,Costilla,0.0,0.0,0.0
254,Colorado,Crowley,0.0,0.0,0.0
255,Colorado,Custer,0.0,0.0,0.0
256,Colorado,Delta,0.0,0.0,0.0
257,Colorado,Denver,124.144208,820.1900901,201.3879999
258,Colorado,Dolores,0.0,0.0,0.0
259,Colorado,Douglas,118.9927271,490.3599787,181.2076544
260,Colorado,Eagle,115.0434508,832.2372399,192.384872
261,Colorado,El Paso,72.40926148,395.6878363,114.7297048
262,Colorado,Elbert,0.0,0.0,0.0
263,Colorado,Fremont,0.0,0.0,0.0
264,Colorado,Garfield,406.0353271,2629.367659,473.4334602
265,Colorado,Gilpin,0.0,0.0,0.0
266,Colorado,Grand,0.0,0.0,0.0
267,Colorado,Gunnison,0.0,0.0,0.0
268,Colorado,Hinsdale,0.0,0.0,0.0
269,Colorado,Huerfano,0.0,0.0,0.0
270,Colorado,Jackson,0.0,0.0,0.0
271,Colorado,Jefferson,66.99022958,416.8488454,102.224819
272,Colorado,Kiowa,0.0,0.0,0.0
273,Colorado,Kit Carson,0.0,0.0,0.0
274,Colorado,La Plata,155.9197957,1034.552372,229.3301423
275,Colorado,Lake,233.0970014,1062.990286,467.6715676
276,Colorado,Larimer,210.641533,1319.51462,342.8577402
277,Colorado,Las Animas,0.0,0.0,0.0
278,Colorado,Lincoln,1552.660105,5693.664165,3595.992376
279,Colorado,Logan,0.0,0.0,0.0
280,Colorado,Mesa,78.4363205,407.3712817,118.2334764
281,Colorado,Mineral,0.0,0.0,0.0
282,Colorado,Moffat,0.0,0.0,0.0
283,Colorado,Montezuma,0.0,0.0,0.0
284,Colorado,Montrose,54.87895704,309.1669172,79.95409766
285,Colorado,Morgan,0.0,0.0,0.0
286,Colorado,Otero,0.0,0.0,0.0
287,Colorado,Ouray,0.0,0.0,0.0
288,Colorado,Park,0.0,0.0,0.0
289,Colorado,Phillips,0.0,0.0,0.0
290,Colorado,Pitkin,113.8419758,1031.047239,192.5419819
291,Colorado,Prowers,0.0,0.0,0.0
292,Colorado,Pueblo,42.06268085,213.4338837,65.38674995
293,Colorado,Rio Blanco,0.0,0.0,0.0
294,Colorado,Rio Grande,0.0,0.0,0.0
295,Colorado,Routt,0.0,0.0,0.0
296,Colorado,Saguache,0.0,0.0,0.0
297,Colorado,San Juan,0.0,0.0,0.0
298,Colorado,San Miguel,155.5421648,1308.74505,262.550817
299,Colorado,Sedgwick,0.0,0.0,0.0
300,Colorado,Summit,178.6032911,1572.799366,370.1217231
301,Colorado,Teller,0.0,0.0,0.0
302,Colorado,Washington,0.0,0.0,0.0
303,Colorado,Weld,52.92826787,279.9377421,85.61180316
304,Colorado,Yuma,0.0,0.0,0.0
305,Connecticut,Fairfield,150.1606766,982.2398124,219.524696
306,Connecticut,Hartford,127.3455144,724.1382763,197.0783957
307,Connecticut,Litchfield,60.5573365,331.9536647,94.40644965
308,Connecticut,Middlesex,139.1675264,814.4154889,231.7859322
309,Connecticut,New Haven,74.66400954,425.4053565,116.2017153
310,Connecticut,New London,144.430302,761.7504564,259.1502058
311,Connecticut,Tolland,175.8342178,884.985188,301.1406418
312,Connecticut,Windham,126.0869227,437.6926476,166.7649235
313,Delaware,Kent,43.32591977,190.8183812,71.81491063
314,Delaware,New Castle,32.11929596,167.6986591,49.20766212
315,Delaware,Sussex,19.4934799,104.1930976,34.4440454
316,District of Columbia,District of Columbia,169.6232622,703.1037888,324.5361962
317,Florida,Alachua,36.76429815,175.7908493,66.57774027
318,Florida,Baker,0.0,0.0,0.0
319,Florida,Bay,83.82546588,467.9433203,144.3318342
320,Florida,Bradford,0.0,0.0,0.0
321,Florida,Brevard,49.89563449,286.3132445,82.83656823
322,Florida,Broward,59.97211361,437.1664924,89.10166979
323,Florida,Calhoun,0.0,0.0,0.0
324,Florida,Charlotte,10.18022563,62.06056354,16.09002602
325,Florida,Citrus,48.72624538,259.3149268,74.74493001
326,Florida,Clay,0.0,0.0,0.0
327,Florida,Collier,23.34183205,70.30219603,37.30405395
328,Florida,Columbia,143.8424231,615.8583083,257.2414702
329,Florida,Desoto,0.0,0.0,0.0
330,Florida,Dixie,0.0,0.0,0.0
331,Florida,Duval,33.12458187,183.4059021,54.70618093
332,Florida,Escambia,19.3664918,103.36757,34.2624621
333,Florida,Flagler,0.0,0.0,0.0
334,Florida,Franklin,0.0,0.0,0.0
335,Florida,Gadsden,0.0,0.0,0.0
336,Florida,Gilchrist,0.0,0.0,0.0
337,Florida,Glades,0.0,0.0,0.0
338,Florida,Gulf,0.0,0.0,0.0
339,Florida,Hamilton,0.0,0.0,0.0
340,Florida,Hardee,0.0,0.0,0.0
341,Florida,Hendry,0.0,0.0,0.0
342,Florida,Hernando,0.0,0.0,0.0
343,Florida,Highlands,39.19257615,179.9060372,66.8855382
344,Florida,Hillsborough,128.2743994,749.9909356,209.8916109
345,Florida,Holmes,0.0,0.0,0.0
346,Florida,Indian River,10.4786948,58.55449231,16.2601535
347,Florida,Jackson,26.58932955,93.23752771,47.34897291
348,Florida,Jefferson,0.0,0.0,0.0
349,Florida,Lafayette,0.0,0.0,0.0
350,Florida,Lake,140.6174241,736.4995163,234.8172428
351,Florida,Lee,51.67926793,341.9389713,79.78568208
352,Florida,Leon,15.6603886,72.56237411,28.70144887
353,Florida,Levy,0.0,0.0,0.0
354,Florida,Liberty,0.0,0.0,0.0
355,Florida,Madison,0.0,0.0,0.0
356,Florida,Manatee,256.6908377,1618.772529,406.7375343
357,Florida,Marion,22.25078287,115.8461175,34.79830322
358,Florida,Martin,7.585584738,62.64020824,11.09136213
359,Florida,Miami-Dade,55.93318682,407.8634067,82.09848547
360,Florida,Monroe,0.0,0.0,0.0
361,Florida,Nassau,0.0,0.0,0.0
362,Florida,Okaloosa,39.18958478,207.4493307,66.52990823
363,Florida,Okeechobee,0.0,0.0,0.0
364,Florida,Orange,337.5810187,2165.829253,562.8571495
365,Florida,Osceola,178.7878318,1089.373177,308.6794319
366,Florida,Palm Beach,81.13912128,545.872345,122.4662805
367,Florida,Pasco,64.07650532,381.1394464,103.1779269
368,Florida,Pinellas,140.48658,937.1674154,231.8682804
369,Florida,Polk,32.90412534,156.1605095,55.20845893
370,Florida,Putnam,35.31503459,146.7214616,59.55531768
371,Florida,Saint Johns,44.95343598,245.1556911,79.70936078
372,Florida,Saint Lucie,112.0070498,629.2210341,174.9805144
373,Florida,Santa Rosa,321.0997656,1585.549363,549.435855
374,Florida,Sarasota,195.0245821,1314.4491,300.5467743
375,Florida,Seminole,142.4749453,923.2592742,218.7378949
376,Florida,Sumter,0.0,0.0,0.0
377,Florida,Suwannee,0.0,0.0,0.0
378,Florida,Taylor,0.0,0.0,0.0
379,Florida,Union,0.0,0.0,0.0
380,Florida,Volusia,68.99781553,472.0558644,113.559823
381,Florida,Wakulla,0.0,0.0,0.0
382,Florida,Walton,0.0,0.0,0.0
383,Florida,Washington,0.0,0.0,0.0
384,Georgia,Appling,0.0,0.0,0.0
385,Georgia,Atkinson,0.0,0.0,0.0
386,Georgia,Bacon,0.0,0.0,0.0
387,Georgia,Baker,0.0,0.0,0.0
388,Georgia,Baldwin,17.35521193,59.31998386,34.83886766
389,Georgia,Banks,474.5145675,1801.59908,729.9565162
390,Georgia,Barrow,0.0,0.0,0.0
391,Georgia,Bartow,0.0,0.0,0.0
392,Georgia,Ben Hill,0.0,0.0,0.0
393,Georgia,Berrien,0.0,0.0,0.0
394,Georgia,Bibb,197.2596904,868.7469303,324.9964825
395,Georgia,Bleckley,0.0,0.0,0.0
396,Georgia,Brantley,0.0,0.0,0.0
397,Georgia,Brooks,0.0,0.0,0.0
398,Georgia,Bryan,43.66607987,172.4281183,80.20006341
399,Georgia,Bulloch,30.1470293,145.8862669,54.01757636
400,Georgia,Burke,0.0,0.0,0.0
401,Georgia,Butts,0.0,0.0,0.0
402,Georgia,Calhoun,0.0,0.0,0.0
403,Georgia,Camden,435.578164,1942.514248,817.1795639
404,Georgia,Candler,0.0,0.0,0.0
405,Georgia,Carroll,17.17248005,69.66905952,29.71207288
406,Georgia,Catoosa,0.0,0.0,0.0
407,Georgia,Charlton,0.0,0.0,0.0
408,Georgia,Chatham,87.30337783,456.0513857,151.1254064
409,Georgia,Chattahoochee,274.1969646,565.4538706,1037.710543
410,Georgia,Chattooga,0.0,0.0,0.0
411,Georgia,Cherokee,120.7902538,706.5081491,190.0763039
412,Georgia,Clarke,108.8828896,289.3670668,186.2364454
413,Georgia,Clay,0.0,0.0,0.0
414,Georgia,Clayton,5.68472206,27.11280343,8.3741279
415,Georgia,Clinch,0.0,0.0,0.0
416,Georgia,Cobb,90.20455194,557.2359805,136.6990905
417,Georgia,Coffee,0.0,0.0,0.0
418,Georgia,Colquitt,0.0,0.0,0.0
419,Georgia,Columbia,11.67008793,57.97943493,17.4878994
420,Georgia,Cook,0.0,0.0,0.0
421,Georgia,Coweta,56.57113521,276.8736013,89.60968507
422,Georgia,Crawford,0.0,0.0,0.0
423,Georgia,Crisp,0.0,0.0,0.0
424,Georgia,Dade,0.0,0.0,0.0
425,Georgia,Dawson,0.0,0.0,0.0
426,Georgia,Decatur,0.0,0.0,0.0
427,Georgia,DeKalb,108.3662144,661.5810429,168.3099752
428,Georgia,Dodge,0.0,0.0,0.0
429,Georgia,Dooly,0.0,0.0,0.0
430,Georgia,Dougherty,15.44827763,68.09800461,23.79003746
431,Georgia,Douglas,53.86747368,284.4620818,82.45979677
432,Georgia,Early,0.0,0.0,0.0
433,Georgia,Echols,0.0,0.0,0.0
434,Georgia,Effingham,0.0,0.0,0.0
435,Georgia,Elbert,0.0,0.0,0.0
436,Georgia,Emanuel,0.0,0.0,0.0
437,Georgia,Evans,0.0,0.0,0.0
438,Georgia,Fannin,0.0,0.0,0.0
439,Georgia,Fayette,0.0,0.0,0.0
440,Georgia,Floyd,18.94867184,81.94386339,29.67016225
441,Georgia,Forsyth,119.3930699,771.4376502,177.2270324
442,Georgia,Franklin,0.0,0.0,0.0
443,Georgia,Fulton,214.4764029,1360.013622,344.7341695
444,Georgia,Gilmer,0.0,0.0,0.0
445,Georgia,Glascock,0.0,0.0,0.0
446,Georgia,Glynn,17.35176968,84.25649623,28.90351225
447,Georgia,Gordon,150.1036322,711.1233431,226.0950472
448,Georgia,Grady,0.0,0.0,0.0
449,Georgia,Greene,0.0,0.0,0.0
450,Georgia,Gwinnett,81.37491805,532.7303409,116.3402499
451,Georgia,Habersham,119.5042796,493.7414828,194.6531738
452,Georgia,Hall,63.23004729,327.170268,99.71629061
453,Georgia,Hancock,0.0,0.0,0.0
454,Georgia,Haralson,31.93810037,122.0829734,58.27762175
455,Georgia,Harris,0.0,0.0,0.0
456,Georgia,Hart,0.0,0.0,0.0
457,Georgia,Heard,0.0,0.0,0.0
458,Georgia,Henry,48.21676725,253.2016366,75.23592259
459,Georgia,Houston,19.45850563,88.01231355,32.16058415
460,Georgia,Irwin,0.0,0.0,0.0
461,Georgia,Jackson,224.5973166,741.0833097,347.352277
462,Georgia,Jasper,0.0,0.0,0.0
463,Georgia,Jeff Davis,0.0,0.0,0.0
464,Georgia,Jefferson,0.0,0.0,0.0
465,Georgia,Jenkins,0.0,0.0,0.0
466,Georgia,Johnson,0.0,0.0,0.0
467,Georgia,Jones,33.05466751,140.0349939,60.88548952
468,Georgia,Lamar,0.0,0.0,0.0
469,Georgia,Lanier,0.0,0.0,0.0
470,Georgia,Laurens,95.46177094,370.342062,150.7290605
471,Georgia,Lee,0.0,0.0,0.0
472,Georgia,Liberty,15.80084452,46.02980895,32.63714273
473,Georgia,Lincoln,0.0,0.0,0.0
474,Georgia,Long,0.0,0.0,0.0
475,Georgia,Lowndes,15.07907056,68.73688952,22.44335415
476,Georgia,Lumpkin,0.0,0.0,0.0
477,Georgia,Macon,0.0,0.0,0.0
478,Georgia,Madison,0.0,0.0,0.0
479,Georgia,Marion,0.0,0.0,0.0
480,Georgia,McDuffie,0.0,0.0,0.0
481,Georgia,McIntosh,0.0,0.0,0.0
482,Georgia,Meriwether,0.0,0.0,0.0
483,Georgia,Miller,0.0,0.0,0.0
484,Georgia,Mitchell,0.0,0.0,0.0
485,Georgia,Monroe,0.0,0.0,0.0
486,Georgia,Montgomery,0.0,0.0,0.0
487,Georgia,Morgan,0.0,0.0,0.0
488,Georgia,Murray,0.0,0.0,0.0
489,Georgia,Muscogee,38.11758719,187.1105074,67.55468709
490,Georgia,Newton,0.0,0.0,0.0
491,Georgia,Oconee,0.0,0.0,0.0
492,Georgia,Oglethorpe,0.0,0.0,0.0
493,Georgia,Paulding,76.05661142,374.6151811,123.4950838
494,Georgia,Peach,0.0,0.0,0.0
495,Georgia,Pickens,0.0,0.0,0.0
496,Georgia,Pierce,0.0,0.0,0.0
497,Georgia,Pike,0.0,0.0,0.0
498,Georgia,Polk,0.0,0.0,0.0
499,Georgia,Pulaski,0.0,0.0,0.0
500,Georgia,Putnam,0.0,0.0,0.0
501,Georgia,Quitman,0.0,0.0,0.0
502,Georgia,Rabun,436.8975512,1809.653761,785.9852327
503,Georgia,Randolph,0.0,0.0,0.0
504,Georgia,Richmond,5.548595322,25.1899622,8.969555908
505,Georgia,Rockdale,12.84326983,63.97432832,20.05377481
506,Georgia,Schley,0.0,0.0,0.0
507,Georgia,Screven,0.0,0.0,0.0
508,Georgia,Seminole,0.0,0.0,0.0
509,Georgia,Spalding,0.0,0.0,0.0
510,Georgia,Stephens,0.0,0.0,0.0
511,Georgia,Stewart,0.0,0.0,0.0
512,Georgia,Sumter,0.0,0.0,0.0
513,Georgia,Talbot,0.0,0.0,0.0
514,Georgia,Taliaferro,0.0,0.0,0.0
515,Georgia,Tattnall,0.0,0.0,0.0
516,Georgia,Taylor,0.0,0.0,0.0
517,Georgia,Telfair,0.0,0.0,0.0
518,Georgia,Terrell,0.0,0.0,0.0
519,Georgia,Thomas,29.99384681,133.1519002,47.34342041
520,Georgia,Tift,143.2095806,594.072662,217.5921194
521,Georgia,Toombs,44.16256047,222.3866471,66.6670666
522,Georgia,Towns,0.0,0.0,0.0
523,Georgia,Treutlen,0.0,0.0,0.0
524,Georgia,Troup,34.71979711,152.0790208,55.51202278
525,Georgia,Turner,0.0,0.0,0.0
526,Georgia,Twiggs,0.0,0.0,0.0
527,Georgia,Union,70.32523519,371.2237602,109.7905419
528,Georgia,Upson,0.0,0.0,0.0
529,Georgia,Walker,118.7473203,455.6867263,194.3085057
